# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2019-03-05T00:00:00.0
# Date end (ISO 8601): 2019-03-22T00:00:00.0
# Latitude (positive North, ISO 19115): 36.6440
# Longitude (positive East, ISO 19115): 113.6419
# Altitude (m): 728.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 15 min 0 s
# noValue: nan
# File generated on: 2024-11-18
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-15T05:45:00.0/2019-03-15T06:00:00.0;252.2893;205.7374;179.1503;26.5871;244.6445;205.7374;179.1503;26.5871;244.6445;1.0000
2019-03-15T06:00:00.0/2019-03-15T06:15:00.0;245.7155;199.6007;173.1881;26.4126;242.8264;199.6007;173.1881;26.4126;242.8264;1.0000
2019-03-15T06:15:00.0/2019-03-15T06:30:00.0;238.0546;192.4725;166.2220;26.2506;240.5557;192.4725;166.2220;26.2506;240.5557;1.0000
2019-03-15T06:30:00.0/2019-03-15T06:45:00.0;229.3396;184.3844;158.3581;26.0263;237.8796;184.3844;158.3581;26.0263;237.8796;1.0000
2019-03-15T06:45:00.0/2019-03-15T07:00:00.0;219.6078;175.3787;149.6581;25.7206;234.7681;175.3787;149.6581;25.7206;234.7681;1.0000
2019-03-15T07:00:00.0/2019-03-15T07:15:00.0;208.9012;165.5016;140.1723;25.3293;231.1513;165.5016;140.1723;25.3293;231.1513;1.0000
2019-03-15T07:15:00.0/2019-03-15T07:30:00.0;197.2654;154.8041;129.9524;24.8517;226.9309;154.8041;129.9524;24.8517;226.9309;1.0000
2019-03-15T07:30:00.0/2019-03-15T07:45:00.0;184.7506;143.3446;119.0700;24.2746;222.0021;143.3446;119.0700;24.2746;222.0021;1.0000
2019-03-15T07:45:00.0/2019-03-15T08:00:00.0;171.4105;131.1884;107.6067;23.5817;216.2303;131.1884;107.6067;23.5817;216.2303;1.0000
2019-03-15T08:00:00.0/2019-03-15T08:15:00.0;157.3021;118.4095;95.6562;22.7533;209.4387;118.4095;95.6562;22.7533;209.4387;1.0000
2019-03-15T08:15:00.0/2019-03-15T08:30:00.0;142.4861;105.0930;83.3263;21.7667;201.3883;105.0930;83.3263;21.7667;201.3883;1.0000
2019-03-15T08:30:00.0/2019-03-15T08:45:00.0;127.0261;91.3379;70.7422;20.5957;191.7468;91.3379;70.7422;20.5957;191.7468;1.0000
2019-03-15T08:45:00.0/2019-03-15T09:00:00.0;110.9882;77.2630;58.0555;19.2075;180.0410;77.2630;58.0555;19.2075;180.0410;1.0000
2019-03-15T09:00:00.0/2019-03-15T09:15:00.0;94.4414;62.9990;45.4164;17.5825;165.4233;62.9990;45.4164;17.5825;165.4233;1.0000
2019-03-15T09:15:00.0/2019-03-15T09:30:00.0;77.4565;48.7439;33.1146;15.6292;146.8962;48.7439;33.1146;15.6292;146.8962;1.0000
2019-03-15T09:30:00.0/2019-03-15T09:45:00.0;60.1065;34.8069;21.6225;13.1843;123.2809;34.8069;21.6225;13.1843;123.2809;1.0000
2019-03-15T09:45:00.0/2019-03-15T10:00:00.0;42.4656;21.6680;11.5983;10.0698;92.8943;21.6680;11.5983;10.0698;92.8943;0.8667
2019-03-15T10:00:00.0/2019-03-15T10:15:00.0;24.6096;10.1893;4.0467;6.1427;54.0136;10.1893;4.0467;6.1427;54.0136;0.5000
2019-03-15T10:15:00.0/2019-03-15T10:30:00.0;6.7357;2.0246;0.3683;1.6563;9.6941;2.0246;0.3683;1.6563;9.6941;0.5667
2019-03-15T10:30:00.0/2019-03-15T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T10:45:00.0/2019-03-15T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T11:00:00.0/2019-03-15T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T11:15:00.0/2019-03-15T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T11:30:00.0/2019-03-15T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T11:45:00.0/2019-03-15T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T12:00:00.0/2019-03-15T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T12:15:00.0/2019-03-15T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T12:30:00.0/2019-03-15T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T12:45:00.0/2019-03-15T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T13:00:00.0/2019-03-15T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T13:15:00.0/2019-03-15T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T13:30:00.0/2019-03-15T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T13:45:00.0/2019-03-15T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T14:00:00.0/2019-03-15T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T14:15:00.0/2019-03-15T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T14:30:00.0/2019-03-15T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T14:45:00.0/2019-03-15T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T15:00:00.0/2019-03-15T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T15:15:00.0/2019-03-15T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T15:30:00.0/2019-03-15T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T15:45:00.0/2019-03-15T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T16:00:00.0/2019-03-15T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T16:15:00.0/2019-03-15T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T16:30:00.0/2019-03-15T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T16:45:00.0/2019-03-15T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T17:00:00.0/2019-03-15T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T17:15:00.0/2019-03-15T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T17:30:00.0/2019-03-15T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T17:45:00.0/2019-03-15T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T18:00:00.0/2019-03-15T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T18:15:00.0/2019-03-15T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T18:30:00.0/2019-03-15T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T18:45:00.0/2019-03-15T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T19:00:00.0/2019-03-15T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T19:15:00.0/2019-03-15T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T19:30:00.0/2019-03-15T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T19:45:00.0/2019-03-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T20:00:00.0/2019-03-15T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T20:15:00.0/2019-03-15T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T20:30:00.0/2019-03-15T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T20:45:00.0/2019-03-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T21:00:00.0/2019-03-15T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T21:15:00.0/2019-03-15T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T21:30:00.0/2019-03-15T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T21:45:00.0/2019-03-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T22:00:00.0/2019-03-15T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T22:15:00.0/2019-03-15T22:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-15T22:30:00.0/2019-03-15T22:45:00.0;0.9073;0.2506;0.0160;0.2346;0.0000;0.2506;0.0160;0.2346;0.0000;0.8667
2019-03-15T22:45:00.0/2019-03-15T23:00:00.0;14.8370;5.7689;1.7797;3.9891;34.6265;5.7689;1.7797;3.9891;34.6265;0.6333
2019-03-15T23:00:00.0/2019-03-15T23:15:00.0;32.8100;16.9303;8.7843;8.1460;90.0426;16.9303;8.7843;8.1460;90.0426;1.0000
2019-03-15T23:15:00.0/2019-03-15T23:30:00.0;50.6124;30.5487;19.4076;11.1412;131.0441;30.0434;19.3438;10.6996;130.6528;1.0000
2019-03-15T23:30:00.0/2019-03-15T23:45:00.0;68.1679;45.2058;32.0036;13.2023;161.1336;44.1800;31.8677;12.3124;160.4034;1.0000
2019-03-15T23:45:00.0/2019-03-16T00:00:00.0;85.4015;60.2449;45.6333;14.6116;183.6900;60.2449;45.6333;14.6116;183.6900;1.0000
2019-03-16T00:00:00.0/2019-03-16T00:15:00.0;102.2394;75.0315;59.0841;15.9474;198.8672;75.0315;59.0841;15.9474;198.8672;1.0000
2019-03-16T00:15:00.0/2019-03-16T00:30:00.0;118.6094;89.3367;71.8955;17.4413;208.6482;89.3367;71.8955;17.4413;208.6482;1.0000
2019-03-16T00:30:00.0/2019-03-16T00:45:00.0;134.4414;103.3096;84.4916;18.8180;216.3621;103.3096;84.4916;18.8180;216.3621;1.0000
2019-03-16T00:45:00.0/2019-03-16T01:00:00.0;149.6678;116.8371;96.7383;20.0988;222.5419;116.8371;96.7383;20.0988;222.5419;1.0000
2019-03-16T01:00:00.0/2019-03-16T01:15:00.0;164.2233;129.8241;108.5272;21.2969;227.5474;129.8241;108.5272;21.2969;227.5474;1.0000
2019-03-16T01:15:00.0/2019-03-16T01:30:00.0;178.0457;142.1897;119.7674;22.4223;231.6285;142.1897;119.7674;22.4223;231.6285;1.0000
2019-03-16T01:30:00.0/2019-03-16T01:45:00.0;191.0757;153.8633;130.3793;23.4840;234.9627;153.8633;130.3793;23.4840;234.9627;1.0000
2019-03-16T01:45:00.0/2019-03-16T02:00:00.0;203.2577;164.7816;140.2917;24.4899;237.6776;164.7816;140.2917;24.4899;237.6776;1.0000
2019-03-16T02:00:00.0/2019-03-16T02:15:00.0;214.5394;174.8869;149.4409;25.4460;239.8668;174.8869;149.4409;25.4460;239.8668;1.0000
2019-03-16T02:15:00.0/2019-03-16T02:30:00.0;224.8726;184.1264;157.7698;26.3566;241.6006;184.1264;157.7698;26.3566;241.6006;1.0000
2019-03-16T02:30:00.0/2019-03-16T02:45:00.0;234.2131;192.4525;165.2287;27.2238;242.9330;192.4525;165.2287;27.2238;242.9330;0.7000
2019-03-16T02:45:00.0/2019-03-16T03:00:00.0;242.5210;199.8249;171.8132;28.0117;243.9605;199.8249;171.8132;28.0117;243.9605;0.9667
2019-03-16T03:00:00.0/2019-03-16T03:15:00.0;249.7606;206.1719;177.4314;28.7406;244.6353;206.1719;177.4314;28.7406;244.6353;1.0000
2019-03-16T03:15:00.0/2019-03-16T03:30:00.0;255.9012;211.4587;182.0227;29.4359;244.9432;211.4587;182.0227;29.4359;244.9432;1.0000
2019-03-16T03:30:00.0/2019-03-16T03:45:00.0;260.9163;215.6913;185.6019;30.0894;244.9581;215.6913;185.6019;30.0894;244.9581;1.0000
2019-03-16T03:45:00.0/2019-03-16T04:00:00.0;264.7845;218.8490;188.1501;30.6989;244.6924;218.8490;188.1501;30.6989;244.6924;1.0000
2019-03-16T04:00:00.0/2019-03-16T04:15:00.0;267.4896;220.9162;189.6543;31.2619;244.1532;220.9162;189.6543;31.2619;244.1532;1.0000
2019-03-16T04:15:00.0/2019-03-16T04:30:00.0;269.0197;221.8828;190.1071;31.7757;243.3425;221.8828;190.1071;31.7757;243.3425;1.0000
2019-03-16T04:30:00.0/2019-03-16T04:45:00.0;269.3684;221.7437;189.5065;32.2372;242.2580;221.7437;189.5065;32.2372;242.2580;1.0000
2019-03-16T04:45:00.0/2019-03-16T05:00:00.0;268.5345;220.4996;187.8569;32.6427;240.8930;220.4996;187.8569;32.6427;240.8930;1.0000
2019-03-16T05:00:00.0/2019-03-16T05:15:00.0;266.5214;218.1566;185.1683;32.9882;239.2366;218.1566;185.1683;32.9882;239.2366;1.0000
2019-03-16T05:15:00.0/2019-03-16T05:30:00.0;263.3380;214.8147;181.5396;33.2751;237.3816;214.8147;181.5396;33.2751;237.3816;1.0000
2019-03-16T05:30:00.0/2019-03-16T05:45:00.0;258.9978;210.4707;176.9738;33.4969;235.2864;210.4707;176.9738;33.4969;235.2864;1.0000
2019-03-16T05:45:00.0/2019-03-16T06:00:00.0;253.5196;205.0722;171.4295;33.6427;232.8370;205.0722;171.4295;33.6427;232.8370;1.0000
2019-03-16T06:00:00.0/2019-03-16T06:15:00.0;246.9269;198.6820;165.0230;33.6590;230.1167;198.6820;165.0230;33.6590;230.1167;1.0000
2019-03-16T06:15:00.0/2019-03-16T06:30:00.0;239.2481;191.3304;157.7900;33.5404;227.0886;191.3304;157.7900;33.5404;227.0886;1.0000
2019-03-16T06:30:00.0/2019-03-16T06:45:00.0;230.5161;183.0169;149.6904;33.3264;223.5876;183.0169;149.6904;33.3264;223.5876;1.0000
2019-03-16T06:45:00.0/2019-03-16T07:00:00.0;220.7683;173.7835;140.7765;33.0070;219.5515;173.7835;140.7765;33.0070;219.5515;1.0000
2019-03-16T07:00:00.0/2019-03-16T07:15:00.0;210.0468;163.6787;131.1088;32.5699;214.9039;163.6787;131.1088;32.5699;214.9039;1.0000
2019-03-16T07:15:00.0/2019-03-16T07:30:00.0;198.3974;152.7574;120.7579;31.9995;209.5509;152.7574;120.7579;31.9995;209.5509;1.0000
2019-03-16T07:30:00.0/2019-03-16T07:45:00.0;185.8702;141.0824;109.8061;31.2764;203.3769;141.0824;109.8061;31.2764;203.3769;1.0000
2019-03-16T07:45:00.0/2019-03-16T08:00:00.0;172.5189;128.7253;98.3485;30.3768;196.2377;128.7253;98.3485;30.3768;196.2377;1.0000
2019-03-16T08:00:00.0/2019-03-16T08:15:00.0;158.4008;115.7678;86.4955;29.2723;187.9491;115.7678;86.4955;29.2723;187.9491;1.0000
2019-03-16T08:15:00.0/2019-03-16T08:30:00.0;143.5764;102.3044;74.3746;27.9297;178.2689;102.3044;74.3746;27.9297;178.2689;1.0000
2019-03-16T08:30:00.0/2019-03-16T08:45:00.0;128.1094;88.4455;62.1347;26.3108;166.8700;88.4455;62.1347;26.3108;166.8700;1.0000
2019-03-16T08:45:00.0/2019-03-16T09:00:00.0;112.0660;74.3253;49.9565;24.3689;153.3068;74.3253;49.9565;24.3689;153.3068;1.0000
2019-03-16T09:00:00.0/2019-03-16T09:15:00.0;95.5152;60.1248;38.0850;22.0398;137.0268;60.1248;38.0850;22.0398;137.0268;1.0000
2019-03-16T09:15:00.0/2019-03-16T09:30:00.0;78.5278;46.0810;26.8448;19.2362;117.3072;46.0810;26.8448;19.2362;117.3072;1.0000
2019-03-16T09:30:00.0/2019-03-16T09:45:00.0;61.1767;32.5452;16.7076;15.8376;93.4096;32.5452;16.7076;15.8376;93.4096;1.0000
2019-03-16T09:45:00.0/2019-03-16T10:00:00.0;43.5364;20.0784;8.3669;11.7115;65.1455;20.0784;8.3669;11.7115;65.1455;0.8667
2019-03-16T10:00:00.0/2019-03-16T10:15:00.0;25.6824;9.5388;2.6822;6.8566;34.1664;9.5388;2.6822;6.8566;34.1664;0.5000
2019-03-16T10:15:00.0/2019-03-16T10:30:00.0;7.7082;2.1139;0.2462;1.8677;6.3002;2.1139;0.2462;1.8677;6.3002;0.5333
2019-03-16T10:30:00.0/2019-03-16T10:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T10:45:00.0/2019-03-16T11:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T11:00:00.0/2019-03-16T11:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T11:15:00.0/2019-03-16T11:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T11:30:00.0/2019-03-16T11:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T11:45:00.0/2019-03-16T12:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T12:00:00.0/2019-03-16T12:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T12:15:00.0/2019-03-16T12:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T12:30:00.0/2019-03-16T12:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T12:45:00.0/2019-03-16T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T13:00:00.0/2019-03-16T13:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T13:15:00.0/2019-03-16T13:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T13:30:00.0/2019-03-16T13:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T13:45:00.0/2019-03-16T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T14:00:00.0/2019-03-16T14:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T14:15:00.0/2019-03-16T14:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T14:30:00.0/2019-03-16T14:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T14:45:00.0/2019-03-16T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T15:00:00.0/2019-03-16T15:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T15:15:00.0/2019-03-16T15:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T15:30:00.0/2019-03-16T15:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T15:45:00.0/2019-03-16T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T16:00:00.0/2019-03-16T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T16:15:00.0/2019-03-16T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T16:30:00.0/2019-03-16T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T16:45:00.0/2019-03-16T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T17:00:00.0/2019-03-16T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T17:15:00.0/2019-03-16T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T17:30:00.0/2019-03-16T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T17:45:00.0/2019-03-16T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T18:00:00.0/2019-03-16T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T18:15:00.0/2019-03-16T18:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T18:30:00.0/2019-03-16T18:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T18:45:00.0/2019-03-16T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T19:00:00.0/2019-03-16T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T19:15:00.0/2019-03-16T19:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T19:30:00.0/2019-03-16T19:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T19:45:00.0/2019-03-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T20:00:00.0/2019-03-16T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T20:15:00.0/2019-03-16T20:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T20:30:00.0/2019-03-16T20:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T20:45:00.0/2019-03-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T21:00:00.0/2019-03-16T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-16T21:15:00.0/2019-03-16T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
